Daily_Calories,Protein_g,Carbs_g,Fat_g,Fiber_g,Sugar_g,Vitamin_A_mcg,Vitamin_C_mg,Vitamin_D_mcg,Calcium_mg,Iron_mg,Potassium_mg,Magnesium_mg,Zinc_mg
3011,226,339,84,51,68,900,90,15,1000,18,3500,400,11
2540,190,286,71,43,57,900,90,15,1000,18,3500,400,11
2671,200,300,74,45,60,900,90,15,1200,27,3500,400,11
3364,252,378,93,57,76,900,90,15,1200,27,3500,400,11
2581,194,290,72,44,58,900,90,15,1200,27,3500,400,11
2517,189,283,70,42,57,900,90,15,1200,27,3500,400,11
1965,147,172,76,26,34,900,90,15,1200,27,3500,400,11
3582,269,313,139,47,63,900,90,15,1000,18,3500,400,11
3331,250,375,93,56,75,900,90,15,1000,18,3500,400,11
2878,216,252,112,38,50,900,90,15,1000,18,3500,400,11
2492,187,280,69,42,56,900,90,15,1000,18,3500,400,11
2599,195,292,72,44,58,900,90,15,1200,40.5,3500,400,11
2691,202,303,75,45,61,900,90,15,1000,18,3500,400,11
2144,161,241,60,36,48,900,90,15,1000,18,3500,400,11
2587,194,291,72,44,58,900,90,15,1200,27,3500,400,11
2531,190,221,98,33,44,900,90,15,1000,18,3500,400,11
1651,124,186,46,28,37,900,90,15,1000,18,3500,400,11
3797,285,427,105,64,85,900,90,15,1000,18,3500,400,11
2996,225,337,83,51,67,900,90,15,1000,18,3500,400,11
3343,251,376,93,56,75,900,90,15,1000,18,3500,400,11
3679,276,414,102,62,83,900,90,15,1200,27,3500,400,11
2228,167,195,87,29,39,900,90,15,1200,27,3500,400,11
2506,188,282,70,42,56,900,90,15,1000,18,3500,400,11
1830,137,206,51,31,41,900,90,15,1200,27,3500,400,11
3978,298,448,111,67,90,900,90,15,1000,18,3500,400,11
4009,301,451,111,68,90,900,90,15,1200,27,3500,400,11
2320,174,261,64,39,52,900,90,15,1000,18,3500,400,11
2936,220,330,82,50,66,900,90,15,1000,18,3500,400,11
2925,219,329,81,49,66,900,90,15,1000,27,3500,400,11
3740,281,421,104,63,84,900,90,15,1000,18,3500,400,11
1621,122,182,45,27,36,900,90,15,1200,27,3500,400,11
3319,249,290,129,44,58,900,90,15,1200,27,3500,400,11
2461,185,277,68,42,55,900,90,15,1200,40.5,3500,400,11
3532,265,397,98,60,79,900,90,15,1000,18,3500,400,11
3164,237,356,88,53,71,900,90,15,1200,27,3500,400,11
2329,175,262,65,39,52,900,90,15,1000,18,3500,400,11
1887,142,212,52,32,42,900,90,15,1000,18,3500,400,11
2317,174,261,64,39,52,900,90,15,1200,27,3500,400,11
2908,218,327,81,49,65,900,90,15,1000,18,3500,400,11
2742,206,308,76,46,62,900,90,15,1000,18,3500,400,11
2850,214,321,79,48,64,900,90,15,1000,18,3500,400,11
2802,210,245,109,37,49,900,90,15,1000,18,3500,400,11
2177,163,245,60,37,49,900,90,15,1000,18,3500,400,11
3668,275,413,102,62,83,900,90,15,1200,27,3500,400,11
2830,212,318,79,48,64,900,90,15,1200,27,3500,400,11
2956,222,332,82,50,66,900,90,15,1200,27,3500,400,11
2400,180,270,67,40,54,900,90,15,1200,27,3500,400,11
2665,200,300,74,45,60,900,90,15,1000,18,3500,400,11
4018,301,452,112,68,90,900,90,15,1200,27,3500,400,11
3175,238,357,88,54,71,900,90,15,1000,18,3500,400,11
3292,247,370,91,56,74,900,90,15,1000,18,3500,400,11
2194,165,247,61,37,49,900,90,15,1200,27,3500,400,11
2725,204,238,106,36,48,900,90,15,1200,27,3500,400,11
2526,189,221,98,33,44,900,90,15,1200,27,3500,400,11
2924,219,329,81,49,66,900,90,15,1000,18,3500,400,11
3183,239,358,88,54,72,900,90,15,1200,27,3500,400,11
3181,239,358,88,54,72,900,90,15,1000,18,3500,400,11
3207,241,361,89,54,72,900,90,15,1000,18,3500,400,11
2404,180,271,67,41,54,900,90,15,1000,18,3500,400,11
2407,181,271,67,41,54,900,90,15,1000,18,3500,400,11
2029,152,228,56,34,46,900,90,15,1200,27,3500,400,11
3659,274,412,102,62,82,900,90,15,1000,18,3500,400,11
2623,197,295,73,44,59,900,90,15,1000,18,3500,400,11
1472,110,166,41,25,33,900,90,15,1000,18,3500,400,11
3254,244,366,90,55,73,900,90,15,1000,18,3500,400,11
2526,189,284,70,43,57,900,90,15,1000,18,3500,400,11
2347,176,264,65,40,53,900,90,15,1200,27,3500,400,11
3697,277,416,103,62,83,900,90,15,1000,18,3500,400,11
2499,187,219,97,33,44,900,90,15,1000,18,3500,400,11
3934,295,443,109,66,89,900,90,15,1000,18,3500,400,11
2715,204,305,75,46,61,900,90,15,1200,27,3500,400,11
3196,240,360,89,54,72,900,90,15,1000,18,3500,400,11
3441,258,387,96,58,77,900,90,15,1000,18,3500,400,11
2617,196,294,73,44,59,900,90,15,1200,27,3500,400,11
2841,213,249,110,37,50,900,90,15,1200,27,3500,400,11
4190,314,471,116,71,94,900,90,15,1000,18,3500,400,11
3337,250,375,93,56,75,900,90,15,1000,18,3500,400,11
2078,156,234,58,35,47,900,90,15,1000,27,3500,400,11
4279,321,481,119,72,96,900,90,15,1000,18,3500,400,11
1111,83,125,31,19,25,900,90,15,1200,27,3500,400,11
2316,174,261,64,39,52,900,90,15,1200,27,3500,400,11
2547,191,287,71,43,57,900,90,15,1200,27,3500,400,11
2557,192,288,71,43,58,900,90,15,1000,18,3500,400,11
3660,275,412,102,62,82,900,90,15,1000,18,3500,400,11
3662,275,412,102,62,82,900,90,15,1000,18,3500,400,11
2960,222,333,82,50,67,900,90,15,1200,27,3500,400,11
3666,275,412,102,62,82,900,90,15,1200,27,3500,400,11
2911,218,327,81,49,65,900,90,15,1000,18,3500,400,11
2643,198,297,73,45,59,900,90,15,1200,27,3500,400,11
4587,344,516,127,77,103,900,90,15,1000,18,3500,400,11
3255,244,366,90,55,73,900,90,15,1000,18,3500,400,11
3210,241,361,89,54,72,900,90,15,1200,27,3500,400,11
3974,298,447,110,67,89,900,90,15,1000,18,3500,400,11
3444,258,388,96,58,78,900,90,15,1000,18,3500,400,11
2951,221,332,82,50,66,900,90,15,1200,27,3500,400,11
2550,191,287,71,43,57,900,90,15,1200,27,3500,400,11
2304,173,259,64,39,52,900,90,15,1000,18,3500,400,11
2136,160,240,59,36,48,900,90,15,1000,18,3500,400,11
1731,130,195,48,29,39,900,90,15,1200,40.5,3500,400,11
2636,198,297,73,45,59,900,90,15,1200,27,3500,400,11
3210,241,361,89,54,72,900,90,15,1200,27,3500,400,11
3560,267,400,99,60,80,900,90,15,1000,18,3500,400,11
2504,188,282,70,42,56,900,90,15,1000,18,3500,400,11
1998,150,225,55,34,45,900,90,15,1200,27,3500,400,11
3191,239,359,89,54,72,900,90,15,1000,18,3500,400,11
4161,312,468,116,70,94,900,90,15,1000,18,3500,400,11
3342,251,376,93,56,75,900,90,15,1200,27,3500,400,11
1781,134,200,49,30,40,900,90,15,1200,27,3500,400,11
2763,207,311,77,47,62,900,90,15,1000,18,3500,400,11
3627,272,408,101,61,82,900,90,15,1200,27,3500,400,11
3162,237,356,88,53,71,900,90,15,1000,18,3500,400,11
2211,166,249,61,37,50,900,90,15,1200,27,3500,400,11
3432,257,386,95,58,77,900,90,15,1200,40.5,3500,400,11
2417,181,272,67,41,54,900,90,15,1000,18,3500,400,11
2941,221,331,82,50,66,900,90,15,1000,18,3500,400,11
2674,201,234,104,35,47,900,90,15,1200,27,3500,400,11
2629,197,296,73,44,59,900,90,15,1000,18,3500,400,11
1634,123,184,45,28,37,900,90,15,1200,27,3500,400,11
2386,179,268,66,40,54,900,90,15,1200,27,3500,400,11
3051,229,343,85,51,69,900,90,15,1000,18,3500,400,11
1976,148,222,55,33,44,900,90,15,1200,40.5,3500,400,11
3014,226,339,84,51,68,900,90,15,1000,18,3500,400,11
2733,205,307,76,46,61,900,90,15,1000,18,3500,400,11
2544,191,286,71,43,57,900,90,15,1200,27,3500,400,11
3748,281,422,104,63,84,900,90,15,1000,18,3500,400,11
2939,220,331,82,50,66,900,90,15,1200,27,3500,400,11
2817,211,246,110,37,49,900,90,15,1200,27,3500,400,11
2430,182,273,67,41,55,900,90,15,1200,27,3500,400,11
2176,163,245,60,37,49,900,90,15,1200,27,3500,400,11
3207,241,361,89,54,72,900,90,15,1000,18,3500,400,11
1548,116,174,43,26,35,900,90,15,1200,40.5,3500,400,11
3417,256,384,95,58,77,900,90,15,1200,27,3500,400,11
2923,219,329,81,49,66,900,90,15,1000,18,3500,400,11
3660,274,412,102,62,82,900,90,15,1000,27,3500,400,11
2067,155,233,57,35,47,900,90,15,1200,27,3500,400,11
2876,216,324,80,49,65,900,90,15,1000,18,3500,400,11
2480,186,279,69,42,56,900,90,15,1200,27,3500,400,11
1436,108,162,40,24,32,900,90,15,1000,18,3500,400,11
3100,232,349,86,52,70,900,90,15,1000,27,3500,400,11
3339,250,376,93,56,75,900,90,15,1000,18,3500,400,11
3850,289,433,107,65,87,900,90,15,1000,18,3500,400,11
3262,245,367,91,55,73,900,90,15,1000,18,3500,400,11
3554,267,400,99,60,80,900,90,15,1000,18,3500,400,11
1522,114,171,42,26,34,900,90,15,1200,27,3500,400,11
3057,229,268,119,40,54,900,90,15,1200,27,3500,400,11
2486,186,280,69,42,56,900,90,15,1200,27,3500,400,11
3243,243,365,90,55,73,900,90,15,1200,27,3500,400,11
2884,216,252,112,38,50,900,90,15,1200,27,3500,400,11
1706,128,192,47,29,38,900,90,15,1200,27,3500,400,11
2165,162,244,60,37,49,900,90,15,1000,18,3500,400,11
3169,238,357,88,54,71,900,90,15,1200,27,3500,400,11
3062,230,344,85,52,69,900,90,15,1000,18,3500,400,11
2285,171,257,63,39,51,900,90,15,1200,27,3500,400,11
3936,295,443,109,66,89,900,90,15,1200,27,3500,400,11
3779,283,425,105,64,85,900,90,15,1000,18,3500,400,11
4204,315,473,117,71,95,900,90,15,1000,18,3500,400,11
3500,263,394,97,59,79,900,90,15,1000,18,3500,400,11
3484,261,392,97,59,78,900,90,15,1200,27,3500,400,11
2881,216,324,80,49,65,900,90,15,1200,27,3500,400,11
2666,200,300,74,45,60,900,90,15,1000,18,3500,400,11
2318,174,261,64,39,52,900,90,15,1000,18,3500,400,11
3772,283,424,105,64,85,900,90,15,1000,18,3500,400,11
3422,257,385,95,58,77,900,90,15,1000,18,3500,400,11
3200,240,360,89,54,72,900,90,15,1000,18,3500,400,11
2078,156,234,58,35,47,900,90,15,1000,18,3500,400,11
3193,239,359,89,54,72,900,90,15,1000,18,3500,400,11
2058,154,232,57,35,46,900,90,15,1200,27,3500,400,11
1298,97,146,36,22,29,900,90,15,1200,27,3500,400,11
2777,208,312,77,47,62,900,90,15,1200,27,3500,400,11
2417,181,212,94,32,42,900,90,15,1000,18,3500,400,11
3924,294,343,153,51,69,900,90,15,1000,18,3500,400,11
3582,269,403,99,60,81,900,90,15,1000,18,3500,400,11
2313,174,260,64,39,52,900,90,15,1200,27,3500,400,11
2439,183,274,68,41,55,900,90,15,1200,27,3500,400,11
2448,184,275,68,41,55,900,90,15,1000,27,3500,400,11
2545,191,286,71,43,57,900,90,15,1200,27,3500,400,11
3245,243,365,90,55,73,900,90,15,1200,27,3500,400,11
3127,235,352,87,53,70,900,90,15,1000,18,3500,400,11
2521,189,284,70,43,57,900,90,15,1200,27,3500,400,11
2661,200,299,74,45,60,900,90,15,1000,18,3500,400,11
3534,265,398,98,60,80,900,90,15,1000,18,3500,400,11
3039,228,342,84,51,68,900,90,15,1200,27,3500,400,11
2721,204,238,106,36,48,900,90,15,1200,27,3500,400,11
2344,176,264,65,40,53,900,90,15,1200,27,3500,400,11
2467,185,216,96,32,43,900,90,15,1200,27,3500,400,11
3875,291,436,108,65,87,900,90,15,1200,40.5,3500,400,11
2495,187,281,69,42,56,900,90,15,1200,27,3500,400,11
2933,220,330,81,50,66,900,90,15,1000,18,3500,400,11
2307,173,260,64,39,52,900,90,15,1200,27,3500,400,11
2249,169,253,62,38,51,900,90,15,1000,18,3500,400,11
2813,211,246,109,37,49,900,90,15,1200,27,3500,400,11
1936,145,218,54,33,44,900,90,15,1000,18,3500,400,11
2858,214,322,79,48,64,900,90,15,1000,18,3500,400,11
1825,137,205,51,31,41,900,90,15,1000,18,3500,400,11
2074,156,233,58,35,47,900,90,15,1000,27,3500,400,11
3207,241,361,89,54,72,900,90,15,1200,40.5,3500,400,11
3668,275,413,102,62,83,900,90,15,1200,27,3500,400,11
2036,153,229,57,34,46,900,90,15,1000,18,3500,400,11
2570,193,225,100,34,45,900,90,15,1200,27,3500,400,11
3228,242,363,90,54,73,900,90,15,1200,27,3500,400,11
3086,231,347,86,52,69,900,90,15,1000,18,3500,400,11
2457,184,276,68,41,55,900,90,15,1000,18,3500,400,11
2334,175,263,65,39,53,900,90,15,1200,27,3500,400,11
2152,161,242,60,36,48,900,90,15,1200,27,3500,400,11
2049,154,230,57,34,46,900,90,15,1200,27,3500,400,11
2271,170,256,63,38,51,900,90,15,1200,27,3500,400,11
3129,235,352,87,53,70,900,90,15,1200,27,3500,400,11
2415,181,272,67,41,54,900,90,15,1200,27,3500,400,11
3359,252,378,93,57,76,900,90,15,1000,18,3500,400,11
2449,184,275,68,41,55,900,90,15,1200,27,3500,400,11
1857,139,209,52,31,42,900,90,15,1000,18,3500,400,11
2727,204,307,76,46,61,900,90,15,1200,27,3500,400,11
2023,152,228,56,34,46,900,90,15,1200,40.5,3500,400,11
2710,203,305,75,46,61,900,90,15,1000,18,3500,400,11
2721,204,306,76,46,61,900,90,15,1000,18,3500,400,11
3372,253,379,94,57,76,900,90,15,1000,18,3500,400,11
3278,246,369,91,55,74,900,90,15,1000,18,3500,400,11
1219,91,137,34,21,27,900,90,15,1000,18,3500,400,11
1754,132,154,68,23,31,900,90,15,1200,27,3500,400,11
2202,165,248,61,37,50,900,90,15,1000,18,3500,400,11
2263,170,198,88,30,40,900,90,15,1000,18,3500,400,11
3671,275,413,102,62,83,900,90,15,1200,27,3500,400,11
2199,165,247,61,37,49,900,90,15,1000,18,3500,400,11
3111,233,350,86,52,70,900,90,15,1000,18,3500,400,11
2889,217,325,80,49,65,900,90,15,1000,27,3500,400,11
2491,187,280,69,42,56,900,90,15,1200,27,3500,400,11
3024,227,340,84,51,68,900,90,15,1000,18,3500,400,11
3507,263,395,97,59,79,900,90,15,1200,27,3500,400,11
4075,306,458,113,69,92,900,90,15,1000,18,3500,400,11
2381,179,268,66,40,54,900,90,15,1200,27,3500,400,11
2528,190,284,70,43,57,900,90,15,1000,18,3500,400,11
3015,226,339,84,51,68,900,90,15,1000,18,3500,400,11
1895,142,213,53,32,43,900,90,15,1200,27,3500,400,11
2539,190,286,71,43,57,900,90,15,1000,18,3500,400,11
2419,181,272,67,41,54,900,90,15,1000,18,3500,400,11
3124,234,351,87,53,70,900,90,15,1000,18,3500,400,11
1725,129,194,48,29,39,900,90,15,1200,27,3500,400,11
3028,227,341,84,51,68,900,90,15,1200,27,3500,400,11
2340,176,263,65,39,53,900,90,15,1000,18,3500,400,11
2445,183,214,95,32,43,900,90,15,1000,18,3500,400,11
2086,156,235,58,35,47,900,90,15,1200,27,3500,400,11
2385,179,268,66,40,54,900,90,15,1200,27,3500,400,11
2043,153,230,57,34,46,900,90,15,1200,27,3500,400,11
1641,123,185,46,28,37,900,90,15,1200,27,3500,400,11
2172,163,244,60,37,49,900,90,15,1200,27,3500,400,11
4129,310,465,115,70,93,900,90,15,1000,18,3500,400,11
2454,184,276,68,41,55,900,90,15,1000,18,3500,400,11
3336,250,375,93,56,75,900,90,15,1000,27,3500,400,11
2382,179,268,66,40,54,900,90,15,1000,18,3500,400,11
2887,217,325,80,49,65,900,90,15,1200,27,3500,400,11
2624,197,230,102,34,46,900,90,15,1200,27,3500,400,11
3554,267,400,99,60,80,900,90,15,1000,27,3500,400,11
3801,285,428,106,64,86,900,90,15,1000,27,3500,400,11
1862,140,209,52,31,42,900,90,15,1200,27,3500,400,11
2106,158,184,82,28,37,900,90,15,1200,27,3500,400,11
2455,184,276,68,41,55,900,90,15,1200,27,3500,400,11
3019,226,340,84,51,68,900,90,15,1200,27,3500,400,11
2365,177,207,92,31,41,900,90,15,1200,27,3500,400,11
2182,164,245,61,37,49,900,90,15,1000,18,3500,400,11
2671,200,234,104,35,47,900,90,15,1000,18,3500,400,11
2234,168,251,62,38,50,900,90,15,1200,27,3500,400,11
2424,182,273,67,41,55,900,90,15,1200,27,3500,400,11
3125,234,352,87,53,70,900,90,15,1200,27,3500,400,11
1960,147,220,54,33,44,900,90,15,1200,27,3500,400,11
3408,256,383,95,57,77,900,90,15,1200,40.5,3500,400,11
2991,224,336,83,50,67,900,90,15,1000,18,3500,400,11
2676,201,301,74,45,60,900,90,15,1200,27,3500,400,11
2692,202,303,75,45,61,900,90,15,1000,18,3500,400,11
3638,273,409,101,61,82,900,90,15,1200,27,3500,400,11
3301,248,289,128,43,58,900,90,15,1200,27,3500,400,11
2979,223,335,83,50,67,900,90,15,1200,27,3500,400,11
2403,180,270,67,40,54,900,90,15,1200,27,3500,400,11
2204,165,248,61,37,50,900,90,15,1200,27,3500,400,11
2245,168,253,62,38,51,900,90,15,1000,18,3500,400,11
2027,152,228,56,34,46,900,90,15,1000,18,3500,400,11
2141,161,187,83,28,37,900,90,15,1200,27,3500,400,11
3340,250,376,93,56,75,900,90,15,1000,18,3500,400,11
2366,177,266,66,40,53,900,90,15,1000,18,3500,400,11
2349,176,264,65,40,53,900,90,15,1200,27,3500,400,11
2161,162,243,60,36,49,900,90,15,1000,18,3500,400,11
3102,233,349,86,52,70,900,90,15,1000,18,3500,400,11
4505,338,507,125,76,101,900,90,15,1000,18,3500,400,11
3564,267,401,99,60,80,900,90,15,1000,27,3500,400,11
3206,240,361,89,54,72,900,90,15,1200,27,3500,400,11
2582,194,290,72,44,58,900,90,15,1000,27,3500,400,11
3202,240,360,89,54,72,900,90,15,1200,27,3500,400,11
3087,232,347,86,52,69,900,90,15,1200,27,3500,400,11
4090,307,460,114,69,92,900,90,15,1200,27,3500,400,11
2974,223,335,83,50,67,900,90,15,1000,27,3500,400,11
3101,233,349,86,52,70,900,90,15,1000,18,3500,400,11
3183,239,358,88,54,72,900,90,15,1200,27,3500,400,11
3323,249,374,92,56,75,900,90,15,1200,27,3500,400,11
2085,156,235,58,35,47,900,90,15,1000,18,3500,400,11
3821,287,430,106,64,86,900,90,15,1000,18,3500,400,11
1805,135,203,50,30,41,900,90,15,1200,27,3500,400,11
3280,246,369,91,55,74,900,90,15,1200,40.5,3500,400,11
2786,209,313,77,47,63,900,90,15,1000,18,3500,400,11
2302,173,259,64,39,52,900,90,15,1200,27,3500,400,11
2846,213,320,79,48,64,900,90,15,1000,18,3500,400,11
2010,151,226,56,34,45,900,90,15,1000,18,3500,400,11
2273,170,256,63,38,51,900,90,15,1200,27,3500,400,11
3666,275,412,102,62,82,900,90,15,1200,27,3500,400,11
2468,185,278,69,42,56,900,90,15,1200,27,3500,400,11
3979,298,448,111,67,90,900,90,15,1000,18,3500,400,11
2501,188,281,69,42,56,900,90,15,1000,18,3500,400,11
3756,282,423,104,63,85,900,90,15,1200,27,3500,400,11
1901,143,214,53,32,43,900,90,15,1000,18,3500,400,11
3573,268,402,99,60,80,900,90,15,1000,18,3500,400,11
2220,166,250,62,38,50,900,90,15,1000,18,3500,400,11
3158,237,276,123,41,55,900,90,15,1000,18,3500,400,11
2654,199,299,74,45,60,900,90,15,1000,18,3500,400,11
1922,144,216,53,32,43,900,90,15,1000,18,3500,400,11
1720,129,194,48,29,39,900,90,15,1000,18,3500,400,11
3267,245,367,91,55,73,900,90,15,1000,18,3500,400,11
3618,271,407,100,61,81,900,90,15,1000,18,3500,400,11
3009,226,338,84,51,68,900,90,15,1200,27,3500,400,11
2618,196,295,73,44,59,900,90,15,1200,27,3500,400,11
2590,194,291,72,44,58,900,90,15,1200,27,3500,400,11
3055,229,344,85,52,69,900,90,15,1000,18,3500,400,11
3599,270,405,100,61,81,900,90,15,1000,18,3500,400,11
2078,156,234,58,35,47,900,90,15,1200,27,3500,400,11
1902,143,214,53,32,43,900,90,15,1000,18,3500,400,11
3936,295,443,109,66,89,900,90,15,1000,18,3500,400,11
2762,207,311,77,47,62,900,90,15,1000,18,3500,400,11
4072,305,458,113,69,92,900,90,15,1000,18,3500,400,11
3186,239,358,88,54,72,900,90,15,1200,27,3500,400,11
2175,163,245,60,37,49,900,90,15,1200,27,3500,400,11
3646,273,410,101,62,82,900,90,15,1000,18,3500,400,11
2263,170,255,63,38,51,900,90,15,1200,27,3500,400,11
3335,250,375,93,56,75,900,90,15,1000,27,3500,400,11
3355,252,377,93,57,75,900,90,15,1000,18,3500,400,11
2565,192,289,71,43,58,900,90,15,1000,18,3500,400,11
2916,219,328,81,49,66,900,90,15,1200,27,3500,400,11
1806,135,158,70,24,32,900,90,15,1000,18,3500,400,11
3326,249,374,92,56,75,900,90,15,1000,18,3500,400,11
3311,248,372,92,56,74,900,90,15,1200,27,3500,400,11
3483,261,305,135,46,61,900,90,15,1000,18,3500,400,11
2271,170,255,63,38,51,900,90,15,1200,27,3500,400,11
2408,181,271,67,41,54,900,90,15,1200,27,3500,400,11
2008,151,226,56,34,45,900,90,15,1200,27,3500,400,11
3095,232,271,120,41,54,900,90,15,1200,27,3500,400,11
3026,227,340,84,51,68,900,90,15,1200,27,3500,400,11
2904,218,327,81,49,65,900,90,15,1000,18,3500,400,11
1643,123,185,46,28,37,900,90,15,1200,27,3500,400,11
4418,331,497,123,75,99,900,90,15,1000,18,3500,400,11
2510,188,282,70,42,56,900,90,15,1200,27,3500,400,11
2289,172,258,64,39,52,900,90,15,1000,18,3500,400,11
2723,204,306,76,46,61,900,90,15,1000,18,3500,400,11
2396,180,270,67,40,54,900,90,15,1200,40.5,3500,400,11
1837,138,207,51,31,41,900,90,15,1200,40.5,3500,400,11
2950,221,332,82,50,66,900,90,15,1200,40.5,3500,400,11
2559,192,288,71,43,58,900,90,15,1200,27,3500,400,11
3524,264,396,98,59,79,900,90,15,1200,27,3500,400,11
2084,156,235,58,35,47,900,90,15,1000,18,3500,400,11
2424,182,273,67,41,55,900,90,15,1000,18,3500,400,11
2798,210,315,78,47,63,900,90,15,1000,18,3500,400,11
2518,189,283,70,42,57,900,90,15,1200,27,3500,400,11
2168,163,244,60,37,49,900,90,15,1000,18,3500,400,11
2381,179,208,93,31,42,900,90,15,1000,18,3500,400,11
2019,151,227,56,34,45,900,90,15,1000,18,3500,400,11
3263,245,367,91,55,73,900,90,15,1200,27,3500,400,11
3444,258,387,96,58,77,900,90,15,1200,27,3500,400,11
4138,310,465,115,70,93,900,90,15,1000,18,3500,400,11
2149,161,242,60,36,48,900,90,15,1200,27,3500,400,11
2355,177,265,65,40,53,900,90,15,1200,27,3500,400,11
3251,244,366,90,55,73,900,90,15,1200,27,3500,400,11
3211,241,361,89,54,72,900,90,15,1000,18,3500,400,11
2681,201,302,74,45,60,900,90,15,1200,27,3500,400,11
3475,261,391,97,59,78,900,90,15,1000,27,3500,400,11
4069,305,458,113,69,92,900,90,15,1000,18,3500,400,11
2102,158,236,58,35,47,900,90,15,1000,18,3500,400,11
2846,213,320,79,48,64,900,90,15,1000,18,3500,400,11
3733,280,420,104,63,84,900,90,15,1200,27,3500,400,11
2607,196,293,72,44,59,900,90,15,1200,40.5,3500,400,11
4287,322,482,119,72,96,900,90,15,1200,27,3500,400,11
2192,164,247,61,37,49,900,90,15,1200,40.5,3500,400,11
4030,302,453,112,68,91,900,90,15,1000,18,3500,400,11
3043,228,342,85,51,68,900,90,15,1200,27,3500,400,11
3608,271,406,100,61,81,900,90,15,1000,18,3500,400,11
2392,179,209,93,31,42,900,90,15,1200,27,3500,400,11
3480,261,392,97,59,78,900,90,15,1000,27,3500,400,11
3735,280,420,104,63,84,900,90,15,1000,18,3500,400,11
4498,337,506,125,76,101,900,90,15,1000,18,3500,400,11
1353,101,152,38,23,30,900,90,15,1000,18,3500,400,11
2832,212,319,79,48,64,900,90,15,1000,18,3500,400,11
3026,227,340,84,51,68,900,90,15,1000,18,3500,400,11
3204,240,360,89,54,72,900,90,15,1200,27,3500,400,11
3259,244,367,91,55,73,900,90,15,1000,18,3500,400,11
2761,207,311,77,47,62,900,90,15,1000,18,3500,400,11
1967,148,221,55,33,44,900,90,15,1200,27,3500,400,11
2819,211,317,78,48,63,900,90,15,1000,18,3500,400,11
2538,190,286,71,43,57,900,90,15,1000,27,3500,400,11
1950,146,219,54,33,44,900,90,15,1000,27,3500,400,11
2542,191,286,71,43,57,900,90,15,1000,18,3500,400,11
2059,154,232,57,35,46,900,90,15,1000,18,3500,400,11
4026,302,352,157,53,70,900,90,15,1000,18,3500,400,11
2522,189,284,70,43,57,900,90,15,1200,27,3500,400,11
3689,277,415,102,62,83,900,90,15,1200,27,3500,400,11
3558,267,400,99,60,80,900,90,15,1200,27,3500,400,11
2322,174,261,64,39,52,900,90,15,1000,18,3500,400,11
2813,211,316,78,47,63,900,90,15,1000,18,3500,400,11
2407,181,271,67,41,54,900,90,15,1000,27,3500,400,11
4267,320,480,119,72,96,900,90,15,1000,27,3500,400,11
3240,243,365,90,55,73,900,90,15,1000,18,3500,400,11
4665,350,525,130,79,105,900,90,15,1000,18,3500,400,11
2449,184,275,68,41,55,900,90,15,1200,27,3500,400,11
3735,280,420,104,63,84,900,90,15,1000,18,3500,400,11
2031,152,228,56,34,46,900,90,15,1200,27,3500,400,11
2245,168,253,62,38,51,900,90,15,1200,27,3500,400,11
2491,187,280,69,42,56,900,90,15,1000,18,3500,400,11
2561,192,288,71,43,58,900,90,15,1000,18,3500,400,11
3243,243,365,90,55,73,900,90,15,1000,18,3500,400,11
1841,138,207,51,31,41,900,90,15,1200,27,3500,400,11
1844,138,207,51,31,41,900,90,15,1200,27,3500,400,11
2724,204,306,76,46,61,900,90,15,1200,27,3500,400,11
